name,ile_pat
FREJOWSKI FRYDERYK JERZY,1
CALVIA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
GG TECH W GARUS I T GROMEK SPOLKA JAWNA,1
PESZEK JACEK,1
SOŁTYS JANUSZ USŁUGI I PRODUKCJA MATERIAŁOW,1
AMMONO CORP NICHIA CORP,1
ZBIKOWSKI JERZY,1
3D GENCE SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
INST FIZYKI JADROWEJ PAN IM HE,1
PET RES LABS LLC,1
ADHIL SP Z O O,1
B PROJ KONSTR CENTR ZWIAZKU SP,1
MARCINIAK JERZY,1
VON ZORAWSKI GUSTAV,1
BARTOSIK BOGUSLAW,1
K FLEX POLSKA,1
INST OF PHYSICAL CHEMISTRY OF POLISH ACADEMY OF SCIENCES,1
TPA SP Z O O,1
STRZALKOWSKI MARCIN,1
TEWEX REPRO SP Z O O,1
BIENKO MAREK,1
PHARMACIA POLONICA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
SKIERBISZEWSKI CZESDAW,1
WINCOR NIXDORF SP Z O O,1
WOLINSKI JAROSLAW,1
KASPRZAK MICHAL PAWEL,1
SIAMESI SRL,1
SIBLISKA IZABELA,1
ZADKA MARIAN,1
JANAS WIKTORIA,1
RENOPLAST SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA (RENOPLAST LTD ),1
PZHTL LTD,1
RESORTOWY OSRODEK BADAWCZO ROZ,1
Margański Edward,1
RADZIKOWSKI CZESDAW,1
INFOSTER,1
PIOTROWICZ RYSZARD,1
PRZEDSI BIORSTWO PRODUKCYJNO-WDRO ENIOWE IFOTAM SP Z O O,1
SERKOWSKI STANISLAS,1
CT BIOLOG MEDYCZNEJ POLSKIEJ AKADEMII NAUK,1
FILA ANTONI POLSKA FABRYKA WODOMIERZY I CIEPLOMIE,1
WOJCIK MARIUSZ,1
INST BIOLOGH DOSWIADCZALNEJIM M NENCKIEGO PA,1
INST KHEMII NEORGANICHNEJ,1
ZAKLAD BADAWCZO WDROZENIOWY OSRODKA SALMONELLA IMMUNOLAB SP Z O O,1
ELEKTROTIM S A,1
SIKORSKA IRENA,1
TROJANOWICZ MAREK,1
WIDLAK KARGUL JUSTYNA,1
WINDLIPIE SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMANDYTOWA,1
A I B SLACZKA SZPURA DYTKO SPOLKA JAWNA,1
SUKIENNICKI GRZEGORZ,1
BOMBARDIER TRANSP POLSKA SP Z,1
WITKOWSKI M JACEK,1
KEDZIERSKA ALEKSANDRA,1
MADAJ ROMAN,1
DOM TECHNICZNO HANDLOWY PRZED,1
MISZCZYK MARCIN,1
LEDsON,1
CT KONSTRUKCYINO T MASZYN GORN,1
WODNICKA KRYSTYNA,1
MUDITA SP Z O O,1
PULANNA SP Z O O,1
PLIVAKRAKOW ZAKLADY FARMACEUTY,1
HIGH PRESSURE RES CT WARSCHAU,1
PALUSZAK JANUSZ,1
SINTERIT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,1
NARODOWY INST ZDROWIA PUBLICZNEGO - PAŃSTWOWY ZAKŁAD HIGIENY,1
SMIALOWICZ ANDRZEJ,1
ZIELINSKA KRYSTYNA,1
MAJDAS DARIUSZ,1
INST BIOPOLIMER W I WLÓKIEN CHEMICZNYCH,1
MISJECKA-KESIK ALEKSANDRA,1
POLIMER POLSKA SP Z O O,1
PUTYRSKI SŁAWOMIR,1
OUTSOURCING PARTNERS POLSKA SP Z O O,1
SYNOWIEC MAREK,1
LAGUNA FABRYKA OKUC SPOLKA Z O O S K,1
SIDORYK KATARZYNA,1
POGRIBNY WLODZIMIERZ,1
PRED S OGRANICHENNOJ OTVETSTVENNOST JU ZEL MER MARKET,1
TOKARCZYK KRYSZTOF,1
ENBIO TECHNOLOGY SPOLKA Z O O,1
Antares Polska,1
TAKT LTD LIABILITY COMPANY,1
JAROŃ TOMASZ,1
TS OSRODEK BADAWCKO ROZWOJOWY,1
KULIKA WIESLAWA,1
BOCHENEK GRAŻYNA,1
TECHPROTEKT J SZYMANOWSKA SPOLKA KOMANDYTOWA,1
ZAKLADY PRZEMYSLU METALOWEGO,1
ZAKLAD PROD USLUGOWY MIEDZYRZE,1
UNIWERSYTED MARII CURIE SKLODOWSKIEJ,1
Wrzosek Wiesław,1
PLICHTA ANDRZEJ,1
ACTION INNOVATIVE SOLUTIONS SP Z O O,1
KLIMECKA MAGDALENA,1
GOLDEN NET INTERNAT LTD SANPOK,1
BARCZAK LESZEK,1
ABB ALSTOM POWER SP Z O O,1
SKRODZKI ANDRZEJ,1
EKOENERGETYKA POLSKA SP Z O O,1
TRUMPF HUETTINGER SP ZO O,1
PREVAC SP Z O O,1
SOLECKA JOLANTA,1
WOJNOWSKI STANISLAW,1
KAPTUR RYSZARD,1
KOT LUKASZ,1
LEGAT MARCIN,1
CHUC-KARMANSKI ARTHUR MARCIN,1
SZYMYSL ANDRZEJ,1
SALAMON MACIEJ,1
KORBAS EUGENIUSZ,1
SZKOLA GLOWNA GOSPODARSTWA,1
BARTOSIK MAREK,1
SZATKOWSKI ADAM,1
ZAKŁAD PRODUKCJI DOŚWIADCZALNEJ AUTOMATYKI SP Z O O,1
PRZED PANSTWOWE,1
SYNTEZA S A,1
USZOK ANDRZEJ,1
CT METAL ODCZYNNIKI CHEMICZNE MIDAS INVEST SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚC,1
KRAWCZYK ZENON P P H U ZENEX,1
MARMITE S A,1
SINDTECH SP Z O O,1
KWIATKOWSKI MACIEJ,1
LISOWSKI DARIUSZ,1
MICHALSKI PIOTR,1
SEKULA MATEUSZ BARTLOMIEJ,1
JANAS MARCIN,1
UTAL SP Z O O,1
MUSIAL EWA,1
KRAWCZYK GRZEGORZ,1
SUPERSNOW SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
KUJAWINSKA MALGORZATA,1
HTL STREFA SPOLKA AKCY JNA,1
KURMANOW MATEUSZ,1
KRYSKO MARCIN,1
AGH IM STANISLAWA STASZICA,1
PSHEKLADNI SAMOKHODOVYKH FAB,1
CIOK JAROSLAW,1
FUND LABLAB,1
SWOT CT SP Z O O,1
JERZY TYSZER,1
ANNA KOSCIELECKA,1
INV MIND SP Z O O,1
ZAKLADY MECHANICZNE URSUS,1
KOWALCZYK JOZEF,1
RAMOTOWSKI WITOLD,1
CHIMIEL MIESZKO,1
TESSERACT DEV SP Z O O,1
PRZED P T PRZEMYSLU OKRETOWEGO,1
UZHONDZEN KHUTNICHYKH KHUTMASH,1
HANDZEL MILOSZ,1
DOMINIAK ANDRRZEJ,1
KUNGL KRISZTINA,1
MEDANA PHARMA TERPOL GORUP S A,1
LUBIANKOWSKI TOMASZ,1
BANCZYK LESZEK,1
LEV NICHOLAEVITCH ASHOURKOFF,1
CRAMER FRIEDRICH,1
MAZUR JERZY,1
WRÓBEL JAN,1
OLDAK EWA,1
MOSSAKOWSKI MAREK,1
ZAKLAD PRZETWORSTWA TWORZYW SZTUCZNYCH WITOPLAST WITOLD KISIELINSKI MICHAL KISIELINSKI SPOLKA JAWNA,1
MAXIMAPA SP Z O O,1
ZEMAN RYSZARD,1
BORSZYNSKI WACLAW,1
EUROCOMP S A,1
MULTICHEM EKO SP ZO O,1
MANIAK GABRIELA,1
PRZED POSZUKIWAN I EKSPLOATACJ,1
PODLASKA WYTWORNIA WODEK POLMO,1
JASINSKI WOJCIECH,1
PRZED KOPALNIA WEGLA KAMIENNEG,1
GREEN BEAM SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
POLNET SP Z O O I WSPÓLNICY SP KOMANDYTOWA,1
REGIONALNE CT KRWIODAWSTWA I KRWIOLECZNICTWA,1
PRACTIC SP Z O O SP KOMANDYTOWA AKCYJNA,1
KIERKOWSKI JANUSZ,1
PE BESKIDY SPOŁKA Z O O SPOŁKA KOMANDYTOWA,1
IAI SPÓLKA AKCYJNA,1
WATALA CEZARY,1
CHOLODY MAREK W,1
NIZIOI BRONISIAW,1
ZELAZKIEWICZ MAREK,1
PIOTROWWELCH MARIUSZ,1
INDYKPOL S A,1
KULESZA ZBIGNIEW,1
CORNING CABLE SYSTEMS POLSKA SP Z O O,1
ROZYCKI PAWED,1
KALUZNA AGNIESZKA,1
ROTARSKI STEFAN,1
STALMOT & WOLMET SPÓŁKA AKCYJNA,1
CIESIELSKI MAREK,1
POLSKO WEGIERSKA GORNICZA SPOL,1
GORSKIJ BOKHDAN,1
USIDUS JANUSH,1
WARSZAWSKA SPOLKA AKCYJNA BUDO,1
LESNIEWICZ MIKOLAJ,1
SIERON ALEKSANDER ROMUALD,1
POLITECHNIKAWARSZAWSKI,1
PRZYBYLEK PIOTR,1
ZAWADIAK JAN,1
JANIAK MAREK K,1
SWACZYJ ZENON,1
OLIWSKA FABRYKA MASZ I URZADZE,1
TEKHNOLOGO PRIRODOVEDCHESKIJ INST,1
CENTRUM NOWYCH TECH BUDOWLANYCH SP Z O O,1
STAROSOLSKI ANDRZEJ,1
SELMAN S C,1
GIEŁZAK KRZYSZTOF,1
WACKAW SZEFER,1
JAROSZEWSKI LUKASZ,1
ZADLADY ELEKTRONICZNE ELWRO,1
WYSOKINS MICHAL,1
HORODENSKI GUSTAV,1
KLOSKA JACEK,1
MOSKWA MARCIN,1
T Komp Tomasz Kruszewski,1
Lewandowski Stanisław,1
"CHMURA, Paweł, Tomasz",1
WIECZORED WACLAW JOZEF,1
MEXEO WIESŁAW HRECZUCH,1
LUŹEŃCZYK ROBERT,1
ZELAZNY PAWEL,1
ADIPS SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
WIERZBICKI KRZYSTOF,1
JOHNSON KHRYSTYNA,1
Lipiński Tomasz,1
ZMYSLOWSKI RAFAL,1
GLOWNE B ST P PRZEROBKI WEGLA,1
WROBEL PAWEL,1
WENCLAW MARTA,1
SKALSKI KAMIL D,1
INST TECHNOLOGII EKSPLOATCJI P,1
MULTICHEM EKO SPOLKA Z O O,1
VERTICA Lukasz Rutkiewicz,1
BLUVENT EJR SISTEMS SP Z O O,1
SPIOTTA MARK,1
KOZLUK THOMASZ,1
PATRALSKA DOROTA,1
PITULEJ DARIUSZ,1
MAJERCZYK JACEK S,1
GRZESIAK GRZEGORZ PAWET,1
LAPKOWSKI MIECZYSLAM,1
1 TDS POLSKA SP Z O O,1
PAKOSZ ALEKSANDRA,1
GRYKO DANIEL T,1
DCO4 SP Z O O,1
UNIV LODSKI,1
SPRZETU ELEKTROTECHNICZNEGO KONTAKT FAB,1
RYKNER SZYJA BORUCH,1
SZYRKOWIEC JAROSLAW,1
MAJEWSKI ZBIGNIEW,1
POTYNSKI ANDRZEJ,1
KONCZEWICZ WANDA,1
INST PODSTAWOWYCH PROBLEMÓW TECHNIKI PAN,1
ZJEDNOCZENIE PRZEMYSLU MASZYNO,1
BIOPOINT M JANKOWSKI M NIEWIADOMSKA SPÓ KA JAWNA,1
GAJDA BARBARA,1
WARMUZIŃSKI KRZYSZTOF,1
STANGIERSKI PRZEMYSLAW,1
UNITECH,1
ALSEMIX SP Z O O,1
PIROWSKI TOMASZ,1
NOWAK GRZEGORZ,1
LIDER SYSTEM LESZEK I JAROSLAW CHYLA SPOLKA CYWILNA,1
MEDIKARD SEBASTIAN STEC,1
INST CIEZKIEJ SYNTEZY ORGANIGZ,1
PRZED WIELOBRANEOWE MED FROZ S,1
LIDER SYSTEM LESZEK CHYLA,1
PIETOWSKI STEFAN,1
ZIOLKOWSKI ANDRZEJ,1
REJAK WALDEMAR,1
GAJ-JABŁOŃSKI WOJCLECH,1
CZERSKI MAREK,1
KRYSZCZYSZYN HENRYK,1
ACTIVE TEXT COMPANY SPÓLKA Z OGRANICZONA ODPOWIEDZ,1
KRAJNIAK RENATA,1
INFARM SP Z O O,1
SP Z O O INTERNAT TOBACCO MACHINERY POLAND,1
STAROSOLSKI ZBIGNIEW,1
STANIEWSKI BOGUSLAW,1
JAWORSKI ZBIGNIEW,1
P P U H AKPIL KAZIMIERZ ANIOL,1
MEPROZET STARE KUROWO SPOLKA Z O O,1
JUSZKO RAFAŁ,1
OCZYKOWSKI ANDRZEJ,1
PRZED SAGRANICZNE MARBET,1
ZAKLAD TEKHN PRUZHNEVOJ TEPRO,1
KORONA SP Z O O,1
ZAPOLSKA DOWNAR DANUTA,1
INST LOGISTYKI I MAGAZYNOWANIA,1
GALAZKA KRZYSZTOF,1
JAROSLAW MICEWICZ,1
PRZED PRODUKCJI MASZYN I URZAD,1
ZUBAR KAMIL,1
KRAWCZYNSKI TOMASZ,1
SWITAKOWSKI MICHAL,1
ZAKLADY K MECHANIZACYJNE P W,1
BLACHOWNIA HOLDING S A,1
OS BAD ROZWOJOWY SUSZA,1
MODE S A,1
DABSKI MICHAL,1
ZBIGNIEW URBANSKI,1
PRZED PRODUKCY JNO WDROZENIOWE IFOTAM SP Z O O,1
KULKA STANISLAW,1
MAJEWSKI DARIUSZ,1
WIELGOSZ MIROSLAW,1
LISOWSKI JOZEF,1
CIESLA KRZYSZTOF,1
ALBERT SCHUHMANN C O EURO-KERZ,1
GOLUCH TADEUSZ MARIAN,1
JUNG EWA GRAZYNA,1
KAPKA DAMIAN,1
AZUR ZBIGNIEW,1
JAROCINSKA FABRYKA OBRABIAREK,1
INGENIOER THADEUS HOBLER,1
ZWRI SP Z O O,1
SZURLEJ JAROSLAW,1
TSYMBAL VIKTOR,1
SZECHNIUK SŁAWOMIR,1
SELENA LABS SPOŁKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
CENTRUM MATERIALÓW POLIMEROWYCH I WEGLOWYCH PAN,1
ZAKLAD PRODUKCJI DOSWIADCZALNEJ AUTOMATYKI SP Z O O,1
LEHMANN GRZEGORZ,1
WOLSKI ADOLPHUS,1
MALINOWSKI PAWEL MICHAL,1
HEJCHMAN ELZBIETA,1
NALEJ ZBIGNIEW,1
ZABOROWSKA GRAZYNA,1
LAMER ZARAWSKA ELIZA,1
TECHNOCRANE POLAND SP Z O O,1
ODROWAZ-SYPNIEWSKI MICHAL,1
INST CHEMII PRZEMYSCOWEJ,1
SKORM SP Z O O,1
INST OBROBKI PLASTYCZNES,1
ZAKLADY GORNICZO HUTNICZE SZKL,1
SZUL MAREK,1
PIASECKI KRZYSZTOF,1
ZAKL ZMECHANIZO SPRZE DOMO,1
MINE DE CHARBON PAWEL,1
WYTWORNIA MASZ GORNICZYCH NIWK,1
NOWINSKA KRYSTYNA,1
"PRZEDSIĘBIORSTWO OBROTU SUROWCAMI WTÓRNYMI,HERMEX""",1
AKADEMIA GORNICZO HUTNICZA W K,1
B ST P URZADZEN,1
AMATECH AMABUD ELEKTROTECHNIKA SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
KAZMIERSKI JAN,1
ZABRZANSKA FABRYKA MASZY,1
PRZED BUDOWY CHLODNI,1
BIELSKA FABRYKA MASZ WIONIENNI,1
BAKUNIAK EDMUND,1
E3 TECHNOLOGY SP Z O O,1
AXTONE SPÓŁKA AKCYJNA,1
MOSKAL PAWEŁ,1
BI PROJ I REAL INWESTYCJI PRZE,1
GDANSKIE ZAKLADY RADIOWE,1
JANOWSKI MICHAŁ MARCIN,1
MENNICA PANSTWOWA WARSCHAU,1
SZCZERBICKI PRZEMYSLAW,1
ROSENBLUM AMELIE,1
LAUBE GRZEGORZ,1
MIKLASZ BOGUMIL,1
BEDNARSKI PIOTR,1
MOSZUMAŃSKI MACIEJ,1
INST IMMUNO TERAPI DOSWIAD,1
KULICZKOWSKI KAZIMIERZ,1
SWIERCZYNSKA WIOLETA,1
JANKIEWICZ JANUSZ MAREK,1
CEBAR - DG SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
KUBICKA Marcelina Maria,1
ZAKLAD PRODUKCJI FOLII EFEKT SP Z O O,1
MARCZEWSKA HANNA,1
GLANER WIESLAW,1
GORNIAK PLOTR,1
MIECZYSLAW WOJCICKI,1
BAS BOGUSLAW,1
JASINSKI JAN,1
PYC PAWEL,1
WDOWIK TOMASZ,1
WAS MARTA,1
KASIMIERS SMOLENSKI,1
IMMD SP Z O O,1
REMIORZ LESZEK,1
BUGLACKI HENRYK,1
EKO-WERY TERESA STRZELCZYK,1
Q4 EUROPE SP Z O O,1
GEDRANGE TOMASZ,1
WCOSTOWSKI MAREK,1
REJONOWE PRZED WODOCIAGOW I KA,1
KACZMARCZYK JAROSLAW,1
POLITEKHNIKA SLONSKA IM V PETR,1
CHYLA DAREK,1
EKO UTYL SPOLKA Z O O,1
LASEK LUKASZ,1
NANOPURE SP Z O O,1
BUJAK-GIŻYCKA BEATA,1
BUJNOWICZ MICHAL,1
ZAKLADY MECHANICZNE PRZEMYSLU,1
PIOTROWICZ,1
WISNIEWSKI TOMASZ,1
TS OSRODEK P,1
ULTRAPATENT MACIEJ KARPINSKI,1
SMART NANOTECHNOLOGIES SPOLKA Z O O,1
BREVIS S C MAREK ĆWIKILEWICZ KRZYSTOF DZIEŻA,1
NOWAK JAN,1
MIDURA TOMASZ,1
LOGIUM SP Z O O,1
DOBPLAST FILIP DOBRZYNSKI,1
GDANSKI UNIWERSYTET MEDYCZNY,1
Kowalik Janusz,1
KOTWAS ROBERT,1
KACZYNSKI ANDRZEJ,1
PRAVDZITS ANDZHEJ,1
MAZURKIEWICZ MARIAN,1
DYNOWSKI ROMAN,1
LEWENSTAM ANDRZEJ,1
ZIELINSKI MAREK,1
Sinterit Spolka Z Organiczona Odpowiedzialnoscia,1
GRYBOS MARIAN,1
WOZNIAK LUCYNA,1
TRZASKOMA MAŁGORZATA,1
MADEJ JERZY,1
MOA SPO KA CYWILNA,1
ADAMIEC MAREK,1
LIPOLEK SP Z O O,1
FRP KONSULTING PIOTR FRYJEWICZ,1
POIFA WARSZAWA SA,1
OPTOPOL TECNOLOGY S A,1
SIMAB SP Z O O,1
EM SPOLKA Z O O SPOLKA KOMANDYTOWA,1
ZAKLADY MECHANICZNE WIROMET S,1
CIERZNIEWKSI PIOTR,1
CIESLINSKI WITOLD STANISLAW,1
"CHOMCZYK, Włodzimierz",1
PRZED WIELOBRANZOWE PRIMA SP ZO O,1
GREN WLADYSLAW,1
MUCHOWICZ KAROF,1
COFTA PIOTR,1
EKO STYL SP Z O O,1
PAWLUKIEWICZ MICHAL,1
INST PRZEMYSLU FERMENTACYJNE,1
WIELKIEWICZ LUDWIK,1
Gębicki Jerzy,1
CHOMIAK JERZY,1
TS LAB KOPALNYCH SUROWCOW CHEM,1
INST FARMATSEUTICHNIJ,1
ARPAV IMPORT-EXPORT ARTUR PAWL,1
WASILCZYK JAROSLAW,1
BENNI PAUL,1
CZYKOWSKI DARIUSZ,1
FISZER RENATA,1
PIOTRZKOWSKI RYSZARD,1
AKADEMIA GORNICZO HUTNICZAIM STANISLAWA STAZSZICA W KRAKOWIE,1
LESZCZYŃSKI MICHAL,1
ELEKTRONIKA INFORMATYKA LESZEK KOWALIK,1
PRZEDSEIBIORSTWO PROJEKTOWANIA,1
ROMASZKO KRZYSZTOF,1
GAWRONSKA SZKLARZ BARBARA,1
GREGORSKI MACIEJ,1
TRZCINSKI MARCIN,1
KNASTER MARJAM,1
PANEK MICHAL,1
HUFF FREDERICK C,1
INST OBROBKI,1
GAZOMET SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
APEJRON SINTEZIS SPULKA AKTSIJNA,1
MARELOVA JANA,1
MAGDZIARZ EWA,1
ZAKLADY CHEMIEZNE OSWIECIM,1
BAJAS DANIEL,1
Pronobis Marek,1
CNH POLSKA SP Z O O,1
ECOWIPES EWS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA JAWNA,1
BAL TSEROVJAK VOJTSEKH,1
STONE MASTER SA,1
RBC EKO ROBERT CAŁKA,1
SEKO/VARVIK S A,1
TS B KONSTRUKCJI LOZYSK TOCZNY,1
KARPIŃSKI MARIUSZ,1
CELUCH LESZEK,1
CIASTON WOJCIECH,1
ISKIERSKI MARIUSZ,1
METALURGICZNY HUTA K,1
UNIV MEDYCZNY W BIA YMSTOKU,1
SEMENIVSKIJ PAVLO,1
KOLODZIEJCZYK ZDZISLAW,1
IGLOOPOL SPÓLKA Z O O,1
UNIVEHRSYTEHT JAGEHLLONSKI,1
MIECZYSLAW ADAM GOSTOMCZYK,1
ADAMED SA,1
MIKRUT GRAZYNA JOLANTA,1
ZAKLAD BADAN I DOSWIADCZEN TEC,1
SWAT ARKADIUSZ,1
SZOSTAK JACEK,1
BRYL EWA,1
NAZARUK PAWEL,1
DESZCZYNSKI WALDEMAR,1
MAREK JANKIEWICZ JANUSZ,1
ZAKLADY MAGNEZTOWE ROPCZYCE S,1
DZIEWULAK MIROSLAW,1
BUDZIK GRZEGORZ,1
LPGTECH SP Z O O,1
OLIWA ADAM,1
BANASZCYZYK DOMINIK,1
DZIEDZINIEWICZ MICHAL,1
B KOMPLETOWANIA ZAKDOW PRZEMYS,1
KOSTKA I PASZKOWSKI SPOLKA KOMANDYTOWO AKCYJNA,1
MATONIS GRZEGORZ,1
NAGÓRSKI ARKADIUSZ BARTŁOMIEJ,1
GARBARCZYK JOZEF,1
ZAKLADY ZMECHAN SPRZETU DOMOWE,1
PHARMENA SPOLKA AKCYJNA PHARME,1
GORNIAK PIOTR,1
OSSOWSKA KATARZYNA,1
M-SOFT SP Z O O,1
WOEHRSTEIN ROLF,1
FIRMA PRODUKCYJNO-HANDLOWA PAULA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓ,1
INST OT FUNDAMENTAL TECHNOLOGICAL RES POLISH ACADEMY OF SCIENCES,1
CZEKALA LUKASZ,1
SZCZEPSKI BRONISLAW SYLWESTER,1
SOUL KOZAK,1
INST NAWOZOW SZTYCZNYCH,1
KANIA JAKUB,1
HAJDUCZEK KRZYSZTOF,1
MIGON ANDRZEJ,1
IVENTO SP ZOO,1
Szkoła Główna Gospodarstwa Wiejskiego,1
RS PET SPÓLKA Z O O,1
GRZES MAREK,1
KULINSKI ZBIGNIEW,1
STUGLIK ZDZISDAW,1
CIECH VITROSILICON,1
Bohamet Spólka Akcyjna,1
ASEA BROWN BOVERI SP Z O O,1
GNIOTPOL SP Z O O ZAKL KURZNIE,1
MICHEJDA-PINNO BARBARA ZOFIA MARIA,1
SILVERMEDIA Spolka z ograniczona odpowiedzialnoscia,1
TEODOR WILHEM ZAREMBINSKI,1
Lubowicz Jan,1
INVEST BIELANY SPOLKY Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
INST FARMACEUTIYCZNY,1
ZAKLADY CYNKOWE SZOPIENICE,1
B ST I P TYPOWYCH BUDOWNICTWA,1
ARANGUREN-AZNAREZ ABRAHAM,1
SIELUK STANISLAW,1
KOSTSJUK RISHARD,1
MUCHA RAFAL SUPRA GROUP,1
SKALBANI WOJCIECH,1
JEDRZEJCZAK ZENON,1
WUWER SP Z O O,1
EJROPTIK SP Z O O,1
PRZED ZAGRANIEZNE HTL,1
AKADEMIA ROLNICZO TECHNICZNA O,1
WITRZYK JOANNA,1
ILOGGO SP ZO O,1
MAJOR BOGUSLAW,1
DETKOS RAFAL,1
KONRAD WOJDAN,1
SWIECICKI PAWEL,1
IMPACT CLEAN POWER TECHNOLOGY SPO KA AKCYJNA,1
LEANN STANOZYK SPOLKA AKCYJNA,1
JAROÑ Tomasz,1
MATUSZEWSKA ANNA,1
UNIV ŚLĄSKI W KATOWICACH,1
FILIPIAK AGNIESZKA,1
ERA ZAKLADY WYTWORCZE PRZYRZAD,1
INFINI SYSTEMS SP Z O O,1
INST SADOWNICTA I KWIACIARSTWA,1
KOBIERZYCKI CHRISTOPHER,1
JAKRA CORP SPOLKA Z O O,1
PIOTR POTOCKI,1
AJAX SP Z O O,1
TS OSRODEK BADAWACZO PROJ,1
INST NISKICH TEMPERATUR I BADA STRUKTURALNYCH PAN,1
TS OSRODEK P K MASZYN GORNICZY,1
TURKOWIAK GUITARS,1
SITECH SP ZO O,1
FOLTYIN EDWARD,1
KOWALSKA MAGDALENA,1
Military University of Technology,1
MINOR ANDRZEJ,1
MICHALSKI MARCIN,1
POSTAWA KRZYSZTOF,1
KOWALSKI MIECZYSLAW,1
HIGH PRESSURE RESEARCH CENTER,1
MACIEJEWSKI JERZY,1
MELDNER KRZYSZTOF STEFAN,1
STEPIEN WIKTOR,1
ZAKLAD PRODUKCYNY,1
INST ŁĄCZNOŚCI PAŃSTWOWY INST BADAWCZY,1
BURCHARDT LUBOMIRA,1
WIMMER MARKUS KLAUS ANDREAS,1
DLUGOSZ PIOTR,1
PIOTREWICZ WALDEMAR,1
SZELIGA PIOTR,1
ZJEDNOCZENIA PRZEMYSLU CERAMIK,1
DEMBICKI EUGENIUSZ,1
RUKASZ MICHAL,1
WYBRANSIEC WLADYSLAW,1
PRADZYNSKI JERZY,1
DARIUSZ PTACZEK,1
FIDUKA SP ZO O,1
SNIEZYNSKI RAFAL,1
NIEMOELLER GERHARD THOMAS ROBE,1
FUMUR INST SP Z O O,1
KLON GRZEGORZ,1
FAMUR INST SP ZO O,1
BOSSG & EIT & TECHNOLOGIES SPOLKA Z ORGANICZONA ODPOWIEDZIALNOSCIA,1
RYBCZYNSKA APOLONIA,1
KOSMALSKA ELZBIETA,1
SZULC JERZY,1
PIORKOWSKA-GALESKA EWA,1
SHIMADA BARBARA MONIKA,1
MAKOWIEC STAWOMIR,1
PLESNAR JACEK,1
UNIV MIKOTAJA KOPERNIKA,1
MLYNARCZYK TADEUSZ,1
INST OF ORGANIC CHEMISTRY POLISH ACADEMY OF SCIENCES,1
HYDROBUDOWA SLASK SA,1
PIT RADWAR SPÓLKA AKCYJNA,1
PREISNER LESZEK,1
UNILIFT SPÓLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SP K,1
SZCZESNIAK ALEKSANDRA,1
WEJKOWSKI ROBERT,1
GEORGIADES BIOTECH LTD,1
MANIOWSKI MICHAL DARIUSZ,1
DUCH WLODZISLAW,1
KOWALSKI NORBERT,1
4ULAB AGNIESZKA PIOTROWSKA,1
KOWAL TADEUSZ,1
POL PACK SERVICE S A,1
FUJAK WIESLAW,1
SZURMIK TOMASZ,1
INST INZYNIERII MATERIALOWEJ P,1
KREGLEWSKI EDWARD,1
HANUSIAK STANISLAW,1
SAMADHI ENG SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA,1
STANKIEWICZ MAREK,1
UNIV WARMINSKO MAZURSHI W OLSZTYNIE,1
OSRODEK BADAW CZE ROZWOJOWY KA,1
PLANT BREEDING AND ACCLIMATIZATION INST NAT RES INST,1
PETROVICH MARIUSH,1
GATZ BARTOSZ,1
STEMPLEWSKI KADET,1
HRECZUH WIESLAW,1
TARTAK ZBIERSK SP Z O O,1
KONDRACKI BOGDAN,1
UNIV TECHNOLOGICZNO-PRZYRODNICZY,1
ADAMSKI JACEK,1
WSZOLEK JOLANTA,1
GRUPA LOTOS S A,1
KARPINSKI JERZY,1
PIONKA LUKASZ,1
TERRA TRADE SPOLKA Z O O,1
INST CHEMI PRZEMYSLOWEJ IM PROF IGNACEGO MOSCICKIEGO,1
MORAWIEC MARCIN,1
CLOUD TECH SPÓŁKA AKCYJNA,1
Uniwersyter Jagiellonski,1
MAST DR MARRIAN STRACZYNSKI,1
MIEDZYNARODOWY INST BIOLOGII MOLEKULARNEJ I KOMORKOWEJ W WARSZAWIE,1
MIALKOWSKI ANDRZEJ,1
ZBIGNIEW PONA,1
BRUDKIEWICZ-KRYSZTOF JOANNA MAGDALENA,1
BUKOWSKA HANNA,1
POLSKI ZWIAZEK INZYNIEROW I TE,1
CUTLER STEPHEN,1
